id,place_a_id,place_b_id,true_distance_km
SA--UG,SA,UG,3095.2333982024825
SA--US,SA,US,10867.268528060538
SA--UY,SA,UY,12663.505471626546
SA--UZ,SA,UZ,2786.1103375562457
SA--VN,SA,VN,6031.190406332703
SA--VU,SA,VU,13956.516657014376
SA--WS,SA,WS,15825.475229405078
SA--ZA,SA,ZA,5917.429203536842
SA--ZM,SA,ZM,4865.200330748334
SA--ZW,SA,ZW,4997.517649059288
SB--SE,SB,SE,13616.092737440773
SB--SG,SB,SG,6330.425849446701
SB--SN,SB,SN,19361.657048655263
SB--TH,SB,TH,7048.145882423042
SB--TN,SB,TN,15721.728057081746
SB--TO,SB,TO,2958.060545264596
SB--TR,SB,TR,13811.313556874715
SB--TZ,SB,TZ,13608.857456135049
SB--UA,SB,UA,13535.497772250414
SB--UG,SB,UG,14119.716367275421
SB--US,SB,US,13508.843586462806
SB--UY,SB,UY,13810.396595181692
SB--UZ,SB,UZ,10751.895556864634
SB--VN,SB,VN,6808.026238189205
SB--VU,SB,VU,1288.5999367645259
SB--WS,SB,WS,3123.2948981987265
SB--ZA,SB,ZA,13510.32570336399
SB--ZM,SB,ZM,14033.365640758753
SB--ZW,SB,ZW,13655.258506100885
SE--SG,SE,SG,9642.063064390362
SE--SN,SE,SN,5745.792432019775
SE--TH,SE,TH,8272.314412775979
SE--TN,SE,TN,2571.548648963146
SE--TO,SE,TO,15630.61911566209
SE--TR,SE,TR,2396.709100197568
SE--TZ,SE,TZ,7432.885078261827
SE--UA,SE,UA,1268.7278771135018
SE--UG,SE,UG,6667.242474332634
SE--US,SE,US,6652.678579380046
SE--UY,SE,UY,12456.004025927406
SE--UZ,SE,UZ,4024.7902476348686
SE--VN,SE,VN,7892.32864786669
SE--VU,SE,VU,14798.139878825437
SE--WS,SE,WS,14888.21559755409
SE--ZA,SE,ZA,9472.211944742652
SE--ZM,SE,ZM,8338.265008504177
SE--ZW,SE,ZW,8633.606222175818
SG--SN,SG,SN,13335.9357376055
SG--TH,SG,TH,1425.9530991897677
SG--TN,SG,TN,10254.767742511656
SG--TO,SG,TO,9126.673756484559
SG--TR,SG,TR,8304.654710456407
SG--TZ,SG,TZ,7613.028423154926
SG--UA,SG,UA,8722.82379061632
SG--UG,SG,UG,7933.75323469677
SG--US,SG,US,15552.300405735941
SG--UY,SG,UY,15756.359843314616
SG--UZ,SG,UZ,5627.642905317306
SG--VN,SG,VN,2194.5074422305775
SG--VU,SG,VU,7365.54820734507
SG--WS,SG,WS,9447.674376013176
SG--ZA,SG,ZA,8639.510334138995
SG--ZM,SG,ZM,8509.439964535977
SG--ZW,SG,ZW,8243.314489752645
SN--TH,SN,TH,12510.120375362725
SN--TN,SN,TN,3673.109978700496
SN--TO,SN,TO,17571.94222878241
SN--TR,SN,TR,5615.258437383409
SN--TZ,SN,TZ,6312.069329382219
SN--UA,SN,UA,5842.247717044825
SN--UG,SN,UG,5731.628959706431
SN--US,SN,US,6370.066844573844
SN--UY,SN,UY,6842.314138276612
SN--UZ,SN,UZ,8678.944170540502
SN--VN,SN,VN,12678.789553826642
SN--VU,SN,VU,19324.104883165026
SN--WS,SN,WS,17258.113066932434
SN--ZA,SN,ZA,6672.5621271644495
SN--ZM,SN,ZM,6037.11297428298
SN--ZW,SN,ZW,6426.707891224602
TH--TN,TH,TN,9138.152296884666
TH--TO,TH,TO,9979.45470169374
TH--TR,TH,TR,7141.388185297727
TH--TZ,TH,TZ,7486.47678677552
TH--UA,TH,UA,7426.114052483925
TH--UG,TH,UG,7625.7940378671265
TH--US,TH,US,14169.831963403985
TH--UY,TH,UY,16708.5176647075
TH--UZ,TH,UZ,4295.626546060111
TH--VN,TH,VN,985.0733602712637
TH--VU,TH,VU,8218.691785925987
TH--WS,TH,WS,10139.533828955558
TH--ZA,TH,ZA,8961.095963147978
TH--ZM,TH,ZM,8579.933429483108
TH--ZW,TH,ZW,8388.088139244592
TN--TO,TN,TO,18192.682746282568
TN--TR,TN,TR,2006.832631982025
TN--TZ,TN,TZ,5452.8300861511025
TN--UA,TN,UA,2219.740060119595
TN--UG,TN,UG,4652.449355824214
TN--US,TN,US,7356.137795329546
TN--UY,TN,UY,10490.615813788903
TN--UZ,TN,UZ,5041.836737474393
TN--VN,TN,VN,9120.099637244146
TN--VU,TN,VU,17006.71361992316
TN--WS,TN,WS,17453.11168230361
TN--ZA,TN,ZA,7173.016926299594
TN--ZM,TN,ZM,6084.188234427189
TN--ZW,TN,ZW,6430.586974884489
TO--TR,TO,TR,16637.88358091093
TO--TZ,TO,TZ,15485.180966506361
TO--UA,TO,UA,16055.470571024862
TO--UG,TO,UG,16224.82785823527
TO--US,TO,US,12146.45809967148
TO--UY,TO,UY,11085.134908862221
TO--UZ,TO,UZ,13637.078572889384
TO--VN,TO,VN,9765.32364450223
TO--VU,TO,VU,1768.463255307796
TO--WS,TO,WS,888.1006141376118
TO--ZA,TO,ZA,14241.31619277852
TO--ZM,TO,ZM,15223.410308312259
TO--ZW,TO,ZW,14839.13785866247
TR--TZ,TR,TZ,5114.021496230008
TR--UA,TR,UA,1181.9288146082997
TR--UG,TR,UG,4386.52940024252
TR--US,TR,US,8744.489174947264
TR--UY,TR,UY,12314.46715926636
TR--UZ,TR,UZ,3063.6940851153395
TR--VN,TR,VN,7117.1512309835825
TR--VU,TR,VU,15096.274681485964
TR--WS,TR,WS,16255.700524716809
TR--ZA,TR,ZA,7281.727679731044
TR--ZM,TR,ZM,6144.950955843062
TR--ZW,TR,ZW,6395.059516162122
TZ--UA,TZ,UA,6293.284789300669
TZ--UG,TZ,UG,800.5500035120781
TZ--US,TZ,US,12407.335072981457
TZ--UY,TZ,UY,9798.793971046909
TZ--UZ,TZ,UZ,6271.714698517889
TZ--VN,TZ,VN,8220.893096074053
TZ--VU,TZ,VU,14184.865765737813
TZ--WS,TZ,WS,16266.458999898334
TZ--ZA,TZ,ZA,2303.9398317562473
TZ--ZM,TZ,ZM,1306.9857771542447
TZ--ZW,TZ,ZW,1384.8351662478774
UA--UG,UA,UG,5557.501757675144
UA--US,UA,US,7852.866380313801
UA--UY,UA,UY,12683.945414600095
UA--UZ,UA,UZ,3135.4798295532323
UA--VN,UA,VN,7204.7219267397495
UA--VU,UA,VU,14808.181505121638
UA--WS,UA,WS,15477.438084013384
UA--ZA,UA,ZA,8436.439872482457
UA--ZM,UA,ZM,7297.423731658616
UA--ZW,UA,ZW,7560.045920567906
UG--US,UG,US,11674.945825886189
UG--UY,UG,UY,9919.477498182408
UG--UZ,UG,UZ,5851.101848191005
UG--VN,UG,VN,8267.305805445776
UG--VU,UG,VU,14819.444647944922
UG--WS,UG,WS,16959.8520489636
UG--ZA,UG,ZA,2917.1949393902164
UG--ZM,UG,ZM,1803.2424956998823
UG--ZW,UG,ZW,2012.8976991430225
US--UY,US,UY,8443.725414523045
US--UZ,US,UZ,10489.623549685833
US--VN,US,VN,13362.734799118152
US--VU,US,VU,13349.497289928035
US--WS,US,WS,11370.17959949901
US--ZA,US,ZA,13024.504641792455
US--ZM,US,ZM,12386.58996217417
US--ZW,US,ZW,12780.904860200006
UY--UZ,UY,UZ,15263.542141544587
UY--VN,UY,VN,17685.55074226209
UY--VU,UY,VU,12533.115716365644
UY--WS,UY,WS,11352.172601728478
UY--ZA,UY,ZA,7946.906317867237
UY--ZM,UY,ZM,8551.350310379068
UY--ZW,UY,ZW,8654.260777755759
UZ--VN,UZ,VN,4100.789693812496
UZ--VU,UZ,VU,12034.231746636558
UZ--WS,UZ,WS,13428.365537374186
UZ--ZA,UZ,ZA,8543.582617048634
UZ--ZM,UZ,ZM,7567.2311220315605
UZ--ZW,UZ,ZW,7642.406142868861
VN--VU,VN,VU,8050.836785583795
VN--WS,VN,WS,9794.445850804997
VN--ZA,VN,ZA,9846.22426369883
VN--ZM,VN,ZM,9380.443923930317
VN--ZW,VN,ZW,9219.878459893825
VU--WS,VU,WS,2178.683321859137
VU--ZA,VU,ZA,13555.259678168108
VU--ZM,VU,ZM,14307.31168196189
VU--ZW,VU,ZW,13911.365282821549
WS--ZA,WS,ZA,15128.938508400543
WS--ZM,WS,ZM,16099.177103719861
WS--ZW,WS,ZW,15711.464279075784
ZA--ZM,ZA,ZM,1139.28759597835
ZA--ZW,ZA,ZW,920.6987718179337
ZM--ZW,ZM,ZW,396.7431067383504
